last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Barnhart, Tucker,571466,2021,388,251,0.247,0.204,0.04300000000000001,0.368,0.313,0.05499999999999999,0.3,0.265,0.034999999999999976
Nimmo, Brandon,607043,2021,386,248,0.292,0.273,0.01899999999999996,0.437,0.392,0.044999999999999984,0.369,0.35,0.019000000000000017
Polanco, Gregory,570256,2021,382,240,0.208,0.232,-0.02400000000000002,0.354,0.411,-0.056999999999999995,0.275,0.316,-0.04099999999999998
Lux, Gavin,666158,2021,381,254,0.242,0.26,-0.018000000000000016,0.364,0.387,-0.02300000000000002,0.303,0.323,-0.020000000000000018
Belt, Brandon,474832,2021,381,223,0.274,0.243,0.031000000000000028,0.597,0.525,0.07199999999999995,0.406,0.374,0.03200000000000003
Haase, Eric,606992,2021,381,234,0.231,0.234,-0.0030000000000000027,0.459,0.461,-0.0020000000000000018,0.316,0.322,-0.006000000000000005
Wade Jr., LaMonte,664774,2021,381,254,0.253,0.256,-0.0030000000000000027,0.482,0.475,0.007000000000000006,0.343,0.347,-0.003999999999999948
Torrens, Luis,620443,2021,378,250,0.243,0.245,-0.0020000000000000018,0.431,0.428,0.0030000000000000027,0.311,0.318,-0.007000000000000006
Laureano, Ramón,657656,2021,378,244,0.246,0.245,0.0010000000000000009,0.443,0.459,-0.016000000000000014,0.327,0.335,-0.008000000000000007
Miller, Brad,543543,2021,377,219,0.227,0.247,-0.01999999999999999,0.453,0.46,-0.007000000000000006,0.331,0.345,-0.013999999999999957
Moore, Dylan,664238,2021,377,222,0.181,0.204,-0.022999999999999993,0.334,0.348,-0.013999999999999957,0.271,0.288,-0.01699999999999996
Kelenic, Jarred,672284,2021,377,232,0.181,0.219,-0.038000000000000006,0.35,0.408,-0.057999999999999996,0.27,0.31,-0.03999999999999998
Grandal, Yasmani,518735,2021,375,203,0.24,0.258,-0.018000000000000016,0.52,0.506,0.014000000000000012,0.402,0.412,-0.009999999999999953
Wisdom, Patrick,621550,2021,375,185,0.231,0.216,0.015000000000000013,0.518,0.46,0.057999999999999996,0.346,0.321,0.024999999999999967
Gomes, Yan,543228,2021,375,272,0.252,0.28,-0.028000000000000025,0.421,0.469,-0.04799999999999999,0.308,0.341,-0.03300000000000003
Toro, Abraham,647351,2021,375,283,0.239,0.247,-0.008000000000000007,0.373,0.416,-0.04299999999999998,0.303,0.323,-0.020000000000000018
Zunino, Mike,572287,2021,375,202,0.216,0.219,-0.0030000000000000027,0.559,0.532,0.027000000000000024,0.358,0.354,0.0040000000000000036
Marte, Ketel,606466,2021,374,281,0.318,0.307,0.01100000000000001,0.532,0.495,0.03700000000000003,0.385,0.372,0.013000000000000012
Gosselin, Phil,594838,2021,373,265,0.261,0.24,0.02100000000000002,0.362,0.354,0.008000000000000007,0.297,0.288,0.009000000000000008
Díaz, Elias,553869,2021,371,279,0.246,0.247,-0.0010000000000000009,0.464,0.419,0.04500000000000004,0.33,0.318,0.01200000000000001
Robles, Victor,645302,2021,369,235,0.203,0.216,-0.012999999999999984,0.295,0.314,-0.019000000000000017,0.274,0.288,-0.013999999999999957
Dickerson, Corey,572816,2021,365,269,0.271,0.244,0.027000000000000024,0.408,0.37,0.03799999999999998,0.317,0.295,0.02200000000000002
Upton, Justin,457708,2021,362,214,0.211,0.226,-0.015000000000000013,0.409,0.429,-0.020000000000000018,0.305,0.322,-0.017000000000000015
Ramírez, Harold,623912,2021,361,286,0.268,0.269,-0.0010000000000000009,0.398,0.402,-0.0040000000000000036,0.302,0.308,-0.006000000000000005
Odor, Rougned,596059,2021,361,223,0.202,0.202,0,0.379,0.374,0.0050000000000000044,0.289,0.29,-0.0010000000000000009
Acuña Jr., Ronald,660670,2021,360,217,0.283,0.295,-0.01200000000000001,0.596,0.603,-0.007000000000000006,0.412,0.429,-0.017000000000000015
Kelly, Carson,608348,2021,359,235,0.24,0.254,-0.014000000000000012,0.411,0.428,-0.017000000000000015,0.328,0.346,-0.01799999999999996
Moran, Colin,592567,2021,359,234,0.258,0.245,0.013000000000000012,0.39,0.391,-0.0010000000000000009,0.318,0.315,0.0030000000000000027
Caratini, Victor,605170,2021,356,235,0.227,0.228,-0.0010000000000000009,0.323,0.355,-0.03199999999999997,0.273,0.29,-0.01699999999999996
Heyward, Jason,518792,2021,353,255,0.214,0.234,-0.020000000000000018,0.347,0.367,-0.020000000000000018,0.275,0.294,-0.01899999999999996
Cabrera, Asdrúbal,452678,2021,352,233,0.23,0.214,0.016000000000000014,0.366,0.331,0.034999999999999976,0.297,0.286,0.01100000000000001
Bellinger, Cody,641355,2021,350,224,0.165,0.209,-0.043999999999999984,0.302,0.358,-0.055999999999999994,0.237,0.281,-0.04400000000000004
Escobar, Alcides,444876,2021,349,267,0.288,0.271,0.01699999999999996,0.404,0.362,0.04200000000000004,0.325,0.309,0.016000000000000014
Zimmer, Bradley,605548,2021,348,181,0.227,0.224,0.0030000000000000027,0.344,0.371,-0.027000000000000024,0.3,0.317,-0.017000000000000015
Pillar, Kevin,607680,2021,347,245,0.231,0.224,0.007000000000000006,0.415,0.372,0.04299999999999998,0.297,0.281,0.01599999999999996
Heredia, Guillermo,628338,2021,347,225,0.22,0.22,0,0.354,0.336,0.01799999999999996,0.292,0.29,0.0020000000000000018
Castro, Starlin,516770,2021,346,257,0.283,0.272,0.010999999999999954,0.375,0.412,-0.03699999999999998,0.309,0.324,-0.015000000000000013
Torreyes, Ronald,591720,2021,344,283,0.242,0.233,0.00899999999999998,0.346,0.299,0.046999999999999986,0.274,0.256,0.018000000000000016
Solano, Donovan,456781,2021,344,254,0.28,0.275,0.0050000000000000044,0.404,0.432,-0.02799999999999997,0.324,0.335,-0.01100000000000001
Springer, George,543807,2021,342,221,0.264,0.247,0.017000000000000015,0.555,0.507,0.04800000000000004,0.381,0.361,0.020000000000000018
