last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Holliday, Matt,407812,2016,426,312,0.246,0.266,-0.020000000000000018,0.461,0.47,-0.008999999999999952,0.335,0.353,-0.01799999999999996
Barnhart, Tucker,571466,2016,420,310,0.257,0.255,0.0020000000000000018,0.379,0.36,0.019000000000000017,0.3,0.295,0.0050000000000000044
Rupp, Cameron,519237,2016,419,276,0.252,0.236,0.016000000000000014,0.447,0.431,0.016000000000000014,0.321,0.309,0.01200000000000001
Chisenhall, Lonnie,502082,2016,418,322,0.286,0.253,0.032999999999999974,0.439,0.373,0.066,0.327,0.292,0.03500000000000003
Rasmus, Colby,458675,2016,417,253,0.206,0.223,-0.017000000000000015,0.355,0.406,-0.051000000000000045,0.282,0.313,-0.031000000000000028
Story, Trevor,596115,2016,415,245,0.272,0.263,0.009000000000000008,0.567,0.538,0.028999999999999915,0.38,0.369,0.01100000000000001
Kiermaier, Kevin,595281,2016,414,293,0.246,0.242,0.0040000000000000036,0.41,0.366,0.043999999999999984,0.323,0.309,0.014000000000000012
Bourn, Michael,456422,2016,413,293,0.264,0.233,0.031,0.371,0.318,0.05299999999999999,0.298,0.268,0.02999999999999997
Dietrich, Derek,518618,2016,412,272,0.279,0.255,0.02400000000000002,0.425,0.417,0.008000000000000007,0.348,0.343,0.004999999999999949
Peterson, Jace,607054,2016,408,286,0.254,0.271,-0.017000000000000015,0.366,0.391,-0.025000000000000022,0.317,0.334,-0.017000000000000015
Morrison, Logan,489149,2016,398,266,0.238,0.26,-0.02200000000000002,0.414,0.442,-0.028000000000000025,0.318,0.338,-0.020000000000000018
Cervelli, Francisco,465041,2016,393,259,0.264,0.246,0.018000000000000016,0.322,0.341,-0.019000000000000017,0.318,0.326,-0.008000000000000007
Nieuwenhuis, Kirk,543590,2016,392,202,0.209,0.203,0.005999999999999978,0.385,0.384,0.0010000000000000009,0.313,0.312,0.0010000000000000009
Maybin, Cameron,457727,2016,391,283,0.315,0.264,0.05099999999999999,0.418,0.358,0.06,0.352,0.311,0.04099999999999998
Grossman, Robbie,543257,2016,389,236,0.28,0.253,0.027000000000000024,0.443,0.38,0.063,0.363,0.333,0.02999999999999997
Lawrie, Brett,543434,2016,384,243,0.248,0.232,0.015999999999999986,0.413,0.381,0.03199999999999997,0.311,0.294,0.017000000000000015
Bourjos, Peter,488721,2016,383,271,0.251,0.227,0.023999999999999994,0.389,0.321,0.068,0.291,0.26,0.030999999999999972
Jankowski, Travis,608671,2016,382,238,0.245,0.235,0.010000000000000009,0.313,0.292,0.02100000000000002,0.293,0.284,0.009000000000000008
Parra, Gerardo,467827,2016,381,298,0.253,0.247,0.006000000000000005,0.399,0.388,0.01100000000000001,0.284,0.279,0.004999999999999949
Escobar, Eduardo,500871,2016,377,283,0.236,0.247,-0.01100000000000001,0.338,0.369,-0.030999999999999972,0.269,0.288,-0.01899999999999996
Alvarez, Pedro,476883,2016,376,242,0.249,0.262,-0.013000000000000012,0.504,0.501,0.0030000000000000027,0.349,0.355,-0.006000000000000005
Castro, Jason,488771,2016,376,207,0.21,0.219,-0.009000000000000008,0.377,0.404,-0.027000000000000024,0.301,0.315,-0.014000000000000012
Revere, Ben,519184,2016,375,320,0.217,0.23,-0.013000000000000012,0.3,0.301,-0.0010000000000000009,0.246,0.256,-0.010000000000000009
Jay, Jon,445055,2016,374,271,0.291,0.256,0.034999999999999976,0.389,0.342,0.046999999999999986,0.318,0.287,0.031000000000000028
Suzuki, Kurt,435559,2016,373,302,0.258,0.242,0.016000000000000014,0.403,0.361,0.04200000000000004,0.303,0.284,0.019000000000000017
McCann, James,543510,2016,373,239,0.221,0.224,-0.0030000000000000027,0.358,0.416,-0.057999999999999996,0.273,0.299,-0.025999999999999968
Kang, Jung Ho,628356,2016,370,241,0.255,0.25,0.0050000000000000044,0.513,0.479,0.03400000000000003,0.369,0.361,0.008000000000000007
Fielder, Prince,425902,2016,370,268,0.212,0.247,-0.035,0.334,0.391,-0.056999999999999995,0.276,0.319,-0.04299999999999998
Lowrie, Jed,476704,2016,369,277,0.263,0.25,0.013000000000000012,0.322,0.331,-0.009000000000000008,0.282,0.282,0
Puig, Yasiel,624577,2016,368,263,0.263,0.246,0.017000000000000015,0.416,0.395,0.020999999999999963,0.32,0.308,0.01200000000000001
Giavotella, Johnny,543213,2016,367,314,0.26,0.28,-0.020000000000000018,0.376,0.366,0.010000000000000009,0.285,0.295,-0.010000000000000009
Loney, James,425766,2016,366,308,0.265,0.271,-0.006000000000000005,0.397,0.383,0.014000000000000012,0.302,0.302,0
Duffy, Matt,622110,2016,366,286,0.258,0.263,-0.0050000000000000044,0.357,0.386,-0.029000000000000026,0.292,0.308,-0.016000000000000014
Naquin, Tyler,571980,2016,365,213,0.296,0.253,0.04299999999999998,0.514,0.432,0.08200000000000002,0.374,0.331,0.04299999999999998
Suzuki, Ichiro,400085,2016,365,290,0.291,0.264,0.02699999999999997,0.376,0.331,0.044999999999999984,0.32,0.297,0.02300000000000002
Howard, Ryan,429667,2016,362,220,0.196,0.243,-0.046999999999999986,0.453,0.534,-0.08100000000000002,0.298,0.352,-0.05399999999999999
Wong, Kolten,543939,2016,361,266,0.24,0.244,-0.0040000000000000036,0.355,0.344,0.01100000000000001,0.3,0.305,-0.0050000000000000044
Hicks, Aaron,543305,2016,361,263,0.217,0.232,-0.015000000000000013,0.336,0.359,-0.022999999999999965,0.27,0.289,-0.01899999999999996
Rosario, Eddie,592696,2016,354,249,0.269,0.227,0.04200000000000001,0.421,0.376,0.044999999999999984,0.304,0.271,0.032999999999999974
Conforto, Michael,624424,2016,348,218,0.22,0.228,-0.008000000000000007,0.414,0.422,-0.008000000000000007,0.312,0.322,-0.010000000000000009
Joseph, Tommy,571830,2016,347,246,0.257,0.258,-0.0010000000000000009,0.505,0.489,0.016000000000000014,0.342,0.345,-0.002999999999999947
Strange-Gordon, Dee,543829,2016,346,273,0.268,0.21,0.058000000000000024,0.335,0.258,0.07700000000000001,0.279,0.228,0.05100000000000002
Kim, Hyun Soo,547957,2016,346,255,0.302,0.273,0.02899999999999997,0.42,0.423,-0.0030000000000000027,0.352,0.345,0.007000000000000006
Guyer, Brandon,446386,2016,345,240,0.266,0.249,0.017000000000000015,0.423,0.369,0.05399999999999999,0.351,0.328,0.022999999999999965
Plouffe, Trevor,461858,2016,344,263,0.26,0.259,0.0010000000000000009,0.42,0.435,-0.015000000000000013,0.311,0.328,-0.017000000000000015
Rodríguez, Sean,446481,2016,342,202,0.27,0.239,0.031000000000000028,0.51,0.478,0.03200000000000003,0.363,0.342,0.020999999999999963
Valbuena, Luis,472528,2016,342,216,0.26,0.229,0.031,0.459,0.405,0.05399999999999999,0.351,0.323,0.02799999999999997
Smoak, Justin,475253,2016,341,187,0.217,0.226,-0.009000000000000008,0.391,0.435,-0.043999999999999984,0.309,0.328,-0.019000000000000017
