last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Schebler, Scott,594988,2018,430,283,0.255,0.26,-0.0050000000000000044,0.439,0.454,-0.015000000000000013,0.337,0.349,-0.011999999999999955
Flores, Wilmer,527038,2018,429,353,0.267,0.251,0.016000000000000014,0.417,0.364,0.05299999999999999,0.316,0.297,0.019000000000000017
Andrus, Elvis,462101,2018,428,331,0.256,0.239,0.017000000000000015,0.367,0.348,0.019000000000000017,0.296,0.285,0.01100000000000001
Guzmán, Ronald,608597,2018,428,267,0.235,0.223,0.011999999999999983,0.416,0.358,0.057999999999999996,0.312,0.289,0.02300000000000002
Bader, Harrison,664056,2018,427,260,0.264,0.225,0.03900000000000001,0.422,0.358,0.064,0.326,0.29,0.03600000000000003
Duvall, Adam,594807,2018,427,268,0.195,0.227,-0.032,0.365,0.427,-0.062,0.277,0.318,-0.04099999999999998
Turner, Justin,457759,2018,426,313,0.312,0.292,0.020000000000000018,0.518,0.486,0.03200000000000003,0.396,0.381,0.015000000000000013
Chirinos, Robinson,455139,2018,426,222,0.222,0.197,0.024999999999999994,0.419,0.394,0.024999999999999967,0.333,0.319,0.014000000000000012
Descalso, Daniel,518614,2018,423,246,0.238,0.229,0.00899999999999998,0.436,0.394,0.04199999999999998,0.341,0.332,0.009000000000000008
Forsythe, Logan,523253,2018,416,289,0.232,0.219,0.013000000000000012,0.291,0.302,-0.01100000000000001,0.274,0.274,0
Ramos, Wilson,467092,2018,416,304,0.306,0.26,0.045999999999999985,0.487,0.44,0.046999999999999986,0.361,0.328,0.032999999999999974
Canha, Mark,592192,2018,411,279,0.249,0.25,-0.0010000000000000009,0.449,0.448,0.0010000000000000009,0.334,0.338,-0.0040000000000000036
Gómez, Carlos,460576,2018,408,259,0.208,0.213,-0.0050000000000000044,0.336,0.346,-0.009999999999999953,0.285,0.293,-0.008000000000000007
Wong, Kolten,543939,2018,407,302,0.249,0.23,0.01899999999999999,0.388,0.337,0.05099999999999999,0.314,0.295,0.019000000000000017
Brinson, Lewis,621446,2018,405,264,0.199,0.226,-0.026999999999999996,0.338,0.395,-0.056999999999999995,0.248,0.29,-0.04199999999999998
Zunino, Mike,572287,2018,405,225,0.201,0.206,-0.004999999999999977,0.41,0.419,-0.009000000000000008,0.288,0.297,-0.009000000000000008
Cervelli, Francisco,465041,2018,404,254,0.259,0.236,0.02300000000000002,0.431,0.413,0.018000000000000016,0.355,0.346,0.009000000000000008
Maldonado, Martín,455117,2018,404,279,0.225,0.202,0.022999999999999993,0.351,0.316,0.034999999999999976,0.275,0.257,0.018000000000000016
Granderson, Curtis,434158,2018,403,239,0.242,0.249,-0.007000000000000006,0.431,0.417,0.014000000000000012,0.341,0.342,-0.0010000000000000009
Gyorko, Jedd,576397,2018,402,278,0.262,0.228,0.034,0.416,0.397,0.01899999999999996,0.333,0.316,0.017000000000000015
Beckham, Tim,542921,2018,402,272,0.23,0.233,-0.0030000000000000027,0.374,0.373,0.0010000000000000009,0.288,0.294,-0.006000000000000005
Bautista, José,430832,2018,399,215,0.203,0.22,-0.016999999999999987,0.378,0.388,-0.010000000000000009,0.324,0.337,-0.013000000000000012
Walker, Neil,435522,2018,398,264,0.219,0.247,-0.027999999999999997,0.354,0.425,-0.07100000000000001,0.291,0.331,-0.040000000000000036
Kiner-Falefa, Isiah,643396,2018,396,300,0.261,0.256,0.0050000000000000044,0.357,0.316,0.04099999999999998,0.301,0.288,0.013000000000000012
DeShields, Delino,592261,2018,393,264,0.216,0.194,0.021999999999999992,0.281,0.257,0.02400000000000002,0.271,0.259,0.01200000000000001
Panik, Joe,605412,2018,392,333,0.254,0.281,-0.027000000000000024,0.332,0.378,-0.045999999999999985,0.28,0.316,-0.035999999999999976
Bauers, Jake,641343,2018,388,227,0.201,0.209,-0.00799999999999998,0.384,0.354,0.030000000000000027,0.308,0.306,0.0020000000000000018
Dozier, Hunter,641531,2018,388,254,0.229,0.236,-0.0069999999999999785,0.395,0.414,-0.01899999999999996,0.291,0.304,-0.013000000000000012
Suzuki, Kurt,435559,2018,388,310,0.271,0.267,0.0040000000000000036,0.444,0.409,0.03500000000000003,0.335,0.327,0.008000000000000007
Jankowski, Travis,608671,2018,387,276,0.259,0.235,0.02400000000000002,0.346,0.286,0.06,0.303,0.276,0.02699999999999997
Taylor, Michael A.,572191,2018,385,239,0.227,0.21,0.017000000000000015,0.357,0.335,0.021999999999999964,0.28,0.269,0.01100000000000001
García, Avisaíl,541645,2018,385,259,0.236,0.248,-0.01200000000000001,0.438,0.467,-0.029000000000000026,0.304,0.328,-0.02400000000000002
Maybin, Cameron,457727,2018,384,269,0.249,0.256,-0.007000000000000006,0.336,0.374,-0.03799999999999998,0.295,0.315,-0.020000000000000018
Villanueva, Christian,570799,2018,384,248,0.236,0.222,0.013999999999999985,0.45,0.399,0.05099999999999999,0.323,0.3,0.02300000000000002
Travis, Devon,581527,2018,378,293,0.232,0.264,-0.032,0.381,0.404,-0.02300000000000002,0.283,0.31,-0.027000000000000024
Alfaro, Jorge,595751,2018,377,207,0.262,0.228,0.034,0.407,0.401,0.00599999999999995,0.314,0.298,0.016000000000000014
Jackson, Austin,457706,2018,375,215,0.245,0.205,0.04000000000000001,0.326,0.29,0.03600000000000003,0.275,0.246,0.029000000000000026
Sánchez, Gary,596142,2018,374,231,0.186,0.221,-0.035,0.406,0.468,-0.062,0.304,0.343,-0.039000000000000035
Harrison, Josh,543281,2018,374,283,0.25,0.227,0.022999999999999993,0.363,0.357,0.006000000000000005,0.285,0.276,0.008999999999999952
Eaton, Adam,594809,2018,370,257,0.301,0.271,0.02999999999999997,0.411,0.373,0.03799999999999998,0.358,0.336,0.021999999999999964
Duda, Lucas,446263,2018,367,229,0.241,0.242,-0.0010000000000000009,0.418,0.452,-0.03400000000000003,0.315,0.331,-0.016000000000000014
Kiermaier, Kevin,595281,2018,367,245,0.217,0.213,0.0040000000000000036,0.37,0.313,0.056999999999999995,0.282,0.269,0.012999999999999956
Holt, Brock,571788,2018,367,250,0.277,0.267,0.010000000000000009,0.411,0.389,0.021999999999999964,0.338,0.33,0.008000000000000007
Adrianza, Ehire,501303,2018,366,259,0.251,0.235,0.016000000000000014,0.379,0.355,0.02400000000000002,0.294,0.281,0.012999999999999956
Ohtani, Shohei,660271,2018,366,225,0.285,0.272,0.012999999999999956,0.564,0.542,0.02199999999999991,0.39,0.381,0.009000000000000008
Arcia, Orlando,606115,2018,366,263,0.236,0.211,0.024999999999999994,0.307,0.284,0.02300000000000002,0.253,0.238,0.015000000000000013
Bruce, Jay,457803,2018,361,245,0.223,0.25,-0.026999999999999996,0.37,0.442,-0.07200000000000001,0.296,0.338,-0.04200000000000004
Iannetta, Chris,455104,2018,360,216,0.224,0.225,-0.0010000000000000009,0.385,0.402,-0.017000000000000015,0.32,0.331,-0.01100000000000001
Morrison, Logan,489149,2018,359,239,0.186,0.238,-0.05199999999999999,0.368,0.466,-0.09800000000000003,0.283,0.343,-0.06000000000000005
Trumbo, Mark,444432,2018,358,245,0.261,0.267,-0.006000000000000005,0.452,0.45,0.0020000000000000018,0.329,0.335,-0.006000000000000005
Martin, Leonys,547982,2018,353,243,0.255,0.266,-0.01100000000000001,0.425,0.485,-0.06,0.323,0.357,-0.033999999999999975
Frazier, Adam,624428,2018,352,267,0.277,0.267,0.010000000000000009,0.456,0.393,0.063,0.343,0.319,0.02400000000000002
Martin, Russell,431145,2018,352,207,0.194,0.198,-0.0040000000000000036,0.325,0.323,0.0020000000000000018,0.305,0.308,-0.0030000000000000027
Murphy, Daniel,502517,2018,351,291,0.299,0.304,-0.0050000000000000044,0.454,0.455,-0.0010000000000000009,0.338,0.343,-0.0050000000000000044
Canó, Robinson,429664,2018,348,265,0.303,0.305,-0.0020000000000000018,0.471,0.496,-0.025000000000000022,0.364,0.376,-0.01200000000000001
Myers, Wil,571976,2018,343,219,0.253,0.276,-0.02300000000000002,0.446,0.453,-0.007000000000000006,0.328,0.342,-0.014000000000000012
