last_name, first_name,player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff
Stewart, Christin,621514,2019,416,272,0.233,0.247,-0.013999999999999985,0.388,0.437,-0.04899999999999999,0.294,0.321,-0.027000000000000024
Taylor, Chris,621035,2019,414,258,0.262,0.233,0.028999999999999998,0.462,0.383,0.07900000000000001,0.331,0.299,0.03200000000000003
Senzel, Nick,669222,2019,414,275,0.256,0.239,0.017000000000000015,0.427,0.407,0.020000000000000018,0.315,0.305,0.010000000000000009
Ruiz, Rio,547004,2019,413,285,0.232,0.23,0.0020000000000000018,0.376,0.355,0.02100000000000002,0.294,0.292,0.0020000000000000018
Dahl, David,621311,2019,413,271,0.302,0.267,0.034999999999999976,0.524,0.485,0.039000000000000035,0.364,0.342,0.021999999999999964
Yastrzemski, Mike,573262,2019,411,268,0.272,0.252,0.020000000000000018,0.518,0.504,0.014000000000000012,0.353,0.342,0.010999999999999954
Wolters, Tony,547172,2019,411,299,0.262,0.248,0.014000000000000012,0.329,0.32,0.009000000000000008,0.29,0.286,0.0040000000000000036
Contreras, Willson,575929,2019,409,260,0.272,0.247,0.025000000000000022,0.533,0.482,0.051000000000000045,0.368,0.347,0.02100000000000002
Tellez, Rowdy,642133,2019,409,257,0.227,0.25,-0.022999999999999993,0.449,0.477,-0.02799999999999997,0.308,0.335,-0.027000000000000024
DeShields, Delino,592261,2019,408,267,0.249,0.215,0.034,0.347,0.314,0.032999999999999974,0.295,0.273,0.021999999999999964
Bader, Harrison,664056,2019,406,233,0.205,0.213,-0.008000000000000007,0.366,0.405,-0.039000000000000035,0.293,0.314,-0.02100000000000002
Rengifo, Luis,650859,2019,406,268,0.238,0.235,0.0030000000000000027,0.364,0.367,-0.0030000000000000027,0.298,0.306,-0.008000000000000007
Santander, Anthony,623993,2019,405,298,0.261,0.26,0.0010000000000000009,0.476,0.46,0.01599999999999996,0.321,0.319,0.0020000000000000018
Peraza, José,606299,2019,403,320,0.239,0.266,-0.027000000000000024,0.346,0.363,-0.017000000000000015,0.272,0.298,-0.025999999999999968
Lopez, Nicky,670032,2019,402,332,0.24,0.223,0.016999999999999987,0.325,0.282,0.04300000000000004,0.26,0.242,0.018000000000000016
Cabrera, Melky,466320,2019,397,338,0.28,0.278,0.0020000000000000018,0.399,0.379,0.020000000000000018,0.301,0.298,0.0030000000000000027
Crawford, J.P.,641487,2019,396,268,0.226,0.229,-0.0030000000000000027,0.371,0.33,0.04099999999999998,0.296,0.29,0.006000000000000005
Piscotty, Stephen,572039,2019,393,277,0.249,0.248,0.0010000000000000009,0.412,0.431,-0.019000000000000017,0.306,0.318,-0.01200000000000001
Smith Jr., Dwight,596105,2019,392,280,0.241,0.236,0.0050000000000000044,0.412,0.369,0.04299999999999998,0.299,0.29,0.009000000000000008
d'Arnaud, Travis,518595,2019,391,272,0.251,0.261,-0.010000000000000009,0.433,0.454,-0.02100000000000002,0.314,0.335,-0.02100000000000002
Candelario, Jeimer,600869,2019,386,237,0.203,0.231,-0.027999999999999997,0.337,0.369,-0.03199999999999997,0.283,0.308,-0.025000000000000022
Jansen, Danny,643376,2019,384,270,0.207,0.247,-0.04000000000000001,0.36,0.419,-0.059,0.275,0.315,-0.03999999999999998
Winker, Jesse,608385,2019,384,278,0.269,0.274,-0.0050000000000000044,0.473,0.435,0.03799999999999998,0.351,0.346,0.0050000000000000044
Chavis, Michael,656308,2019,382,220,0.254,0.22,0.034,0.444,0.403,0.04099999999999998,0.323,0.298,0.025000000000000022
Walker, Neil,435522,2019,381,261,0.261,0.267,-0.006000000000000005,0.395,0.429,-0.033999999999999975,0.319,0.339,-0.020000000000000018
Verdugo, Alex,657077,2019,377,300,0.294,0.289,0.0050000000000000044,0.475,0.458,0.01699999999999996,0.341,0.339,0.0020000000000000018
Maldonado, Martín,455117,2019,374,250,0.213,0.212,0.0010000000000000009,0.378,0.384,-0.006000000000000005,0.288,0.295,-0.007000000000000006
Martínez, José,500874,2019,373,254,0.269,0.273,-0.0040000000000000036,0.41,0.469,-0.059,0.323,0.348,-0.024999999999999967
Tatis Jr., Fernando,665487,2019,372,227,0.317,0.256,0.061,0.59,0.491,0.09899999999999998,0.398,0.347,0.051000000000000045
Garcia, Greg,594824,2019,372,231,0.248,0.217,0.031,0.354,0.301,0.05299999999999999,0.319,0.294,0.025000000000000022
Pinder, Chad,640461,2019,370,257,0.24,0.253,-0.013000000000000012,0.416,0.443,-0.027000000000000024,0.298,0.319,-0.02100000000000002
O'Hearn, Ryan,656811,2019,370,231,0.195,0.222,-0.026999999999999996,0.369,0.408,-0.03899999999999998,0.278,0.307,-0.02899999999999997
Kendrick, Howie,435062,2019,370,290,0.344,0.332,0.011999999999999955,0.572,0.614,-0.04200000000000004,0.4,0.418,-0.01799999999999996
Castro, Harold,605612,2019,369,274,0.291,0.258,0.032999999999999974,0.384,0.37,0.014000000000000012,0.292,0.279,0.012999999999999956
Alvarez, Yordan,670541,2019,369,221,0.313,0.288,0.025000000000000022,0.655,0.597,0.05800000000000005,0.432,0.41,0.02200000000000002
Aguilar, Jesús,542583,2019,369,240,0.236,0.242,-0.006000000000000005,0.389,0.439,-0.04999999999999999,0.307,0.332,-0.025000000000000022
Forsythe, Logan,523253,2019,367,219,0.227,0.234,-0.007000000000000006,0.353,0.401,-0.04800000000000004,0.298,0.32,-0.02200000000000002
Arraez, Luis,650333,2019,366,300,0.334,0.287,0.04700000000000004,0.439,0.406,0.032999999999999974,0.36,0.334,0.025999999999999968
Kelly, Carson,608348,2019,365,236,0.245,0.249,-0.0040000000000000036,0.478,0.46,0.01799999999999996,0.339,0.34,-0.0010000000000000009
Barnhart, Tucker,571466,2019,364,235,0.231,0.219,0.01200000000000001,0.38,0.326,0.05399999999999999,0.301,0.284,0.017000000000000015
Granderson, Curtis,434158,2019,363,221,0.183,0.214,-0.031,0.356,0.387,-0.031000000000000028,0.275,0.306,-0.030999999999999972
Almora Jr., Albert,546991,2019,363,284,0.236,0.254,-0.018000000000000016,0.381,0.385,-0.0040000000000000036,0.271,0.285,-0.013999999999999957
Wilkerson, Stevie,592859,2019,361,224,0.225,0.198,0.026999999999999996,0.383,0.311,0.07200000000000001,0.286,0.253,0.032999999999999974
Garver, Mitch,641598,2019,359,226,0.273,0.255,0.018000000000000016,0.63,0.573,0.05700000000000005,0.404,0.382,0.02200000000000002
Gomes, Yan,543228,2019,358,231,0.223,0.217,0.006000000000000005,0.389,0.391,-0.0020000000000000018,0.298,0.302,-0.0040000000000000036
Bote, David,623520,2019,356,212,0.257,0.243,0.014000000000000012,0.422,0.378,0.043999999999999984,0.336,0.319,0.017000000000000015
Gamel, Ben,592325,2019,356,209,0.248,0.229,0.01899999999999999,0.373,0.342,0.030999999999999972,0.308,0.298,0.010000000000000009
Hamilton, Billy,571740,2019,353,234,0.218,0.22,-0.0020000000000000018,0.275,0.261,0.014000000000000012,0.251,0.252,-0.0010000000000000009
Davis, Chris,448801,2019,352,171,0.179,0.202,-0.02300000000000002,0.326,0.369,-0.04299999999999998,0.263,0.292,-0.02899999999999997
Edman, Tommy,669242,2019,349,265,0.304,0.283,0.02100000000000002,0.5,0.441,0.059,0.357,0.331,0.025999999999999968
Hiura, Keston,669374,2019,348,208,0.303,0.256,0.046999999999999986,0.57,0.514,0.05599999999999994,0.388,0.352,0.03600000000000003
Hedges, Austin,595978,2019,347,206,0.176,0.195,-0.019000000000000017,0.311,0.347,-0.035999999999999976,0.242,0.265,-0.02300000000000002
Díaz, Yandy,650490,2019,347,250,0.267,0.279,-0.01200000000000001,0.476,0.486,-0.010000000000000009,0.341,0.355,-0.013999999999999957
Gregorius, Didi,544369,2019,344,273,0.238,0.238,0,0.441,0.392,0.04899999999999999,0.297,0.287,0.010000000000000009
Gurriel Jr., Lourdes,666971,2019,343,232,0.277,0.251,0.026000000000000023,0.541,0.502,0.039000000000000035,0.358,0.34,0.01799999999999996
Phegley, Josh,572033,2019,342,258,0.239,0.246,-0.007000000000000006,0.411,0.371,0.03999999999999998,0.291,0.286,0.0050000000000000044
Pollock, AJ,572041,2019,342,238,0.266,0.254,0.01200000000000001,0.468,0.448,0.020000000000000018,0.333,0.329,0.0040000000000000036
Severino, Pedro,600474,2019,341,235,0.249,0.265,-0.016000000000000014,0.42,0.443,-0.02300000000000002,0.316,0.336,-0.020000000000000018
